GET/tienda1/index.jsp,0
GET/tienda1/publico/anadir.jsp?id=<NV>&nombre=<SV>%<SV>+<SV>%<SV>&precio=<NV>&cantidad=<NV>&b1=<SV>%<SV>+<SV>+<SV>,0
POST/tienda1/publico/anadir.jsp?<BD>id=<NV>&nombre=<SV>%<SV>+<SV>%<SV>&precio=<NV>&cantidad=<NV>&B1=<SV>%<SV>+<SV>+<SV>,0
GET/tienda1/publico/autenticar.jsp?modo=<SV>&login=<SV>&pwd=<SV>&remember=<SV>&b1=<SV>,0
POST/tienda1/publico/autenticar.jsp?<BD>modo=<SV>&login=<SV>&pwd=<SV>&remember=<SV>&B1=<SV>,0
GET/tienda1/publico/caracteristicas.jsp?id=<NV>,0
POST/tienda1/publico/caracteristicas.jsp?<BD>id=<NV>,0
GET/tienda1/publico/carrito.jsp,0
GET/tienda1/publico/entrar.jsp?errormsg=<SV>+<SV>,0
POST/tienda1/publico/entrar.jsp?<BD>errorMsg=<SV>+<SV>,0
GET/tienda1/publico/miembros.jsp,0
GET/tienda1/publico/pagar.jsp?modo=<SV>&precio=<NV>&b1=<SV>+<SV>+<SV>,0
POST/tienda1/publico/pagar.jsp?<BD>modo=<SV>&precio=<NV>&B1=<SV>+<SV>+<SV>,0
GET/tienda1/publico/productos.jsp,0
GET/tienda1/publico/registro.jsp?modo=<SV>&login=<SV>&password=<SV>&nombre=<SV>%<SV>&apellidos=<SV>+<SV>&email=<SV>%<SV>.<SV>&dni=<SV>&direccion=<SV>+<SV>%<SV>+<NV>+&ciudad=<SV>&cp=<NV>&provincia=<SV>&ntc=<NV>&b1=<SV>,0
POST/tienda1/publico/registro.jsp?<BD>modo=<SV>&login=<SV>&password=<SV>&nombre=<SV>%<SV>&apellidos=<SV>+<SV>&email=<SV>%<SV>.<SV>&dni=<SV>&direccion=<SV>+<SV>%<SV>+<NV>+&ciudad=<SV>&cp=<NV>&provincia=<SV>&ntc=<NV>&B1=<SV>,0
GET/tienda1/publico/vaciar.jsp?b2=<SV>+<SV>,0
POST/tienda1/publico/vaciar.jsp?<BD>B2=<SV>+<SV>,0
GET/tienda1/global/creditos.jsp,0
GET/tienda1/global/menum.jsp,0
GET/tienda1/global/titulo.jsp,0
GET/tienda1/global/estilos.css,0
GET/tienda1/miembros/imagenes/castro.jpg,0
GET/tienda1/miembros/imagenes/ogono.jpg,0
GET/tienda1/miembros/imagenes/zarauz.jpg,0
GET/tienda1/miembros/index.jsp,0
GET/tienda1/miembros/editar.jsp?modo=<SV>&login=<SV>&password=<SV>&nombre=<SV>&apellidos=<SV>+<SV>+<SV>&email=<SV>-<SV>%<SV>.<SV>&dni=<SV>&direccion=<SV>%<SV>+<SV>%<SV>+<NV>%<SV>+&ciudad=<SV>&cp=<NV>&provincia=<SV>&ntc=<NV>&b1=<SV>,0
POST/tienda1/miembros/editar.jsp?<BD>modo=<SV>&login=<SV>&password=<SV>&nombre=<SV>&apellidos=<SV>+<SV>+<SV>&email=<SV>-<SV>%<SV>.<SV>&dni=<SV>&direccion=<SV>%<SV>+<SV>%<SV>+<NV>%<SV>+&ciudad=<SV>&cp=<NV>&provincia=<SV>&ntc=<NV>&B1=<SV>,0
GET/tienda1/miembros/fotos.jsp,0
GET/tienda1/miembros/salir.jsp,0
GET/tienda1/imagenes/1.gif,0
GET/tienda1/imagenes/2.gif,0
GET/tienda1/imagenes/3.gif,0
GET/tienda1/imagenes/cmenbul.gif,0
GET/tienda1/imagenes/logo.gif,0
GET/tienda1/imagenes/nuestratierra.jpg,0
GET/tienda1/index.jsp,0
GET/tienda1/publico/anadir.jsp?id=<NV>&nombre=<SV>+<SV>&precio=<NV>&cantidad=<NV>&b1=<SV>%<SV>+<SV>+<SV>,0
